file_name,shape_number,area,volume,compactness,sphericity,diameter,aabbox_volume,rectangularity,eccentricity,a3_1,d1_1,d2_1,d3_1,d4_1,a3_2,d1_2,d2_2,d3_2,d4_2,a3_3,d1_3,d2_3,d3_3,d4_3,a3_4,d1_4,d2_4,d3_4,d4_4,a3_5,d1_5,d2_5,d3_5,d4_5,a3_6,d1_6,d2_6,d3_6,d4_6,a3_7,d1_7,d2_7,d3_7,d4_7,a3_8,d1_8,d2_8,d3_8,d4_8,a3_9,d1_9,d2_9,d3_9,d4_9,a3_10,d1_10,d2_10,d3_10,d4_10,a3_11,d1_11,d2_11,d3_11,d4_11,a3_12,d1_12,d2_12,d3_12,d4_12,a3_13,d1_13,d2_13,d3_13,d4_13,a3_14,d1_14,d2_14,d3_14,d4_14,a3_15,d1_15,d2_15,d3_15,d4_15
m240,240,-0.035035789681546595,-0.01045069746978235,-0.0012043238952470705,-0.021408913528862927,0.030171034897227545,-0.023350940340810214,-0.02489096407849486,-0.0034863762585804156,0.0020814498000000002,0.000191326525,0.002074988,0.0017968686000000003,0.0019420266,0.005800526,0.001621720125,0.005528461,0.0115301636,0.01170963,0.0070415880000000005,0.0023505831000000003,0.0073390682500000005,0.020950111,0.0251840854,0.006936796200000001,0.001694606425,0.00701259815,0.0212696228,0.0352150956,0.0073189776,0.00145772595,0.005824387100000001,0.0154937536,0.0365656542,0.0079169064,0.001075072875,0.0046662193499999996,0.0103723186,0.0311825768,0.0086833238,0.002186588925,0.00434675935,0.0069511794,0.0226601692,0.010760664000000001,0.00373542275,0.0033838728,0.0045019314999999996,0.0156415752,0.0128975918,0.0027970116500000003,0.0022362201500000004,0.0029074546,0.0092240274,0.0150263006,0.0014941691,0.00169393925,0.0017516642999999999,0.0051436166,0.016156406600000003,0.0014486151500000002,0.0013664677000000001,0.0013705104,0.0029836808,0.018488534600000002,0.001840379,0.0018221238500000002,0.0006534068,0.001561284,0.023613051600000004,0.0012755102000000002,0.00180309645,0.00023732229999999998,0.0007566960000000001,0.030017670800000004,0.0008017492750000001,0.00074557365,0.0001181474,0.0001987524,0.027260212000000002,0.00102951895,0.00015622495000000003,9.55453e-05,3.11298e-05
m241,241,-0.04100281538914233,-0.007197992471708344,-0.0012043449350408195,-0.007011131350320829,0.017777037638187942,0.0009991344603344444,-0.024545848637859365,-0.003115212352380007,0.002841703,0.0004274548000000001,0.00284008975,0.0027081450000000003,0.005955388400000001,0.0057388838000000005,0.000952613575,0.004768867150000001,0.012580134800000002,0.026697477200000003,0.006949124600000001,0.000989252575,0.0058374058500000004,0.018691953600000002,0.040971731600000005,0.007487466,0.001184660475,0.00569219675,0.0179625216,0.041735611400000004,0.007495685000000001,0.001221299475,0.00554848985,0.0140441358,0.033866931600000004,0.007559382000000001,0.000732779675,0.00636015865,0.010701076700000001,0.0233186864,0.0085045616,0.001306790425,0.0039236500500000005,0.0079744391,0.0144251146,0.010345607,0.00103810455,0.0025326470000000003,0.0055868332,0.0078830474,0.012511301,0.00103810455,0.00238593575,0.0040108489999999995,0.0037547444,0.014379058200000001,0.0021861260500000003,0.00230231535,0.0027564313000000003,0.0010296812,0.015494781,0.0029311187,0.0023558925000000002,0.0017557738,0.0002634068,0.016594066,0.004018075225,0.0023058204,0.0007058026,5.5076e-05,0.022156242200000002,0.0034684904750000006,0.001768046,0.00031026550000000006,2.8735200000000002e-05,0.0290827648,0.0027723497750000003,0.00112261655,0.0001582148,4.780000000000001e-06,0.0328593738,0.000732779675,0.00025586845,5.342320000000001e-05,9.58e-06
m242,242,-0.03078401154587558,-0.005014170976177866,-0.0012043447582130217,-0.007475049109616361,0.04024027004767622,0.028077144638714774,-0.02744275858619202,-0.003343527524338712,0.0025478754,0.000446428575,0.0025867249,0.0029423851,0.0047772416,0.0051471192,0.0009531853250000001,0.004806921950000001,0.011434618200000001,0.022820608000000003,0.006382017,0.0012548262500000002,0.0051238784,0.0176121887,0.0374109506,0.007051861600000001,0.0011703668,0.00541579875,0.0173306896,0.0411752732,0.007257335400000001,0.001363417,0.0058664477,0.013269499500000002,0.035437794,0.008099778,0.00069980695,0.0059095097,0.0108500452,0.026783683200000005,0.0086278458,0.0011221042500000002,0.0048079234000000005,0.0075932850999999996,0.0165491314,0.010588066,0.001146235525,0.0029712786500000004,0.006020383000000001,0.009154583800000001,0.012256513600000001,0.0019063706500000001,0.0023253485000000003,0.0052344456,0.0040420972,0.014296868600000002,0.001761583,0.0024705576,0.0035094928999999998,0.0013314016,0.015209172400000002,0.0031973938250000004,0.0019948726,0.0023865784000000004,0.0003711642,0.0174241802,0.0030646718250000003,0.00244502085,0.0010160681,0.00011494120000000001,0.0234445632,0.00275096525,0.0017715510500000001,0.0004068382,2.63406e-05,0.0307881976,0.0031973938250000004,0.00120122975,0.000278417,2.4000000000000003e-06,0.030878606,0.000965250975,0.00030293625000000005,0.0001150653,2.4000000000000003e-06
m243,243,-0.05706197013182737,-0.010460907520089073,-0.0012043447452372016,-0.007508215829017018,0.033507547240404244,-0.02150813478708585,-0.02610951264722878,-0.0031979176481849083,0.0022869236000000004,0.0007164404250000001,0.0027920205000000003,0.0027821156,0.0019324482,0.0057758692,0.001960784325,0.0046411833,0.0127291033,0.010462039400000001,0.0069963836,0.00118149825,0.0046486941,0.0187299663,0.021137199000000002,0.007380619800000001,0.001005530425,0.0044869612,0.0176573929,0.027729553000000004,0.0077278704000000005,0.0007164404250000001,0.004814432800000001,0.0133331964,0.030615054800000003,0.007906632600000001,0.0018225238750000001,0.005987622200000001,0.010104175200000001,0.028720920400000002,0.008666885800000001,0.002011060825,0.00588948085,0.0074669187,0.024144825800000002,0.010789430400000001,0.0030794369,0.00362371815,0.0053402647,0.019736353800000002,0.0140215336,0.002589240825,0.0023228449000000004,0.004670420000000001,0.014745992,0.016789266,0.00184766215,0.00215059685,0.0031252568,0.0096813974,0.0166433796,0.00238813475,0.00204344255,0.0024995891,0.0058883394,0.0168550176,0.00222473605,0.00251912755,0.0009595628,0.0030195998000000003,0.0216281746,0.0014454499750000001,0.0021350745,0.0002701981,0.0016379114,0.027786224999999998,0.0007918552000000001,0.00139100305,0.0002239665,0.00046215920000000003,0.028745787800000002,0.001219205625,0.00055379745,0.00010787380000000002,8.620580000000001e-05
m244,244,-0.05010280373461976,-0.00826725517258158,-0.0012043465405335776,-0.0014535627324994832,0.02445717558425542,-0.020718828612055512,-0.016012098295922466,-0.003228805917439013,0.0018472096,0.000274294675,0.0025456657500000004,0.002669105,0.0027250632000000003,0.0047978138,0.0015935214250000001,0.004869512100000001,0.0109712748,0.015224913400000002,0.0063799622,0.0012147335500000001,0.00545335285,0.0172895948,0.027018354600000002,0.006836114000000001,0.0005877743000000001,0.00593504645,0.0181721049,0.0335436596,0.007197748,0.00142371995,0.005083820700000001,0.0148845237,0.033785515,0.0081100518,0.001149425275,0.005598561950000001,0.0108079231,0.029051376400000002,0.0092052272,0.0019461860000000001,0.00437129465,0.0077802663,0.022209983200000002,0.011761321600000001,0.0025992685500000005,0.0028140522500000003,0.0057717597,0.0152536488,0.013415385799999999,0.0026515151500000004,0.0026182703000000003,0.004777266400000001,0.009896912200000002,0.014913290000000003,0.0031609195500000003,0.0022672648500000002,0.0030800526000000004,0.0059505992,0.0154105366,0.00254702195,0.0022136877,0.0022561026,0.0031991954000000003,0.0174036328,0.0017371995750000001,0.0020709822,0.0008342237000000001,0.0015421272,0.022456234000000002,0.0017241379250000001,0.00216661995,0.0002938276,0.0004741322,0.031373798,0.001123301975,0.0016038095,0.0002486233,8.860040000000001e-05,0.028891674200000002,0.00126698015,0.0003880588,0.0001633517,3.59192e-05
m245,245,-0.054629730669711975,-0.010211206460586033,-0.0012043441516462717,-0.008909964011722143,0.03254299662048412,-0.02516221804793351,-0.022317806782893204,-0.0031668086668439305,0.0020444646,0.00034895315,0.00249759655,0.0032557326999999997,0.0017959556000000003,0.005058765600000001,0.0017447657,0.00444439995,0.0137677735,0.011087032,0.006234075800000001,0.001296111675,0.004739825350000001,0.0199997945,0.0222674536,0.006922413,0.0013584247250000001,0.0052720918,0.0183857976,0.0296500282,0.007417605,0.0010343968,0.0056621535,0.0133917564,0.031786017800000003,0.0077504726,0.0011216351,0.0056150857,0.0096295307,0.029400989000000002,0.0083792224,0.0017696909250000002,0.0047177936,0.006447768600000001,0.0248560242,0.010162735200000002,0.0027168494500000003,0.0031660591500000004,0.0048553464,0.0188359814,0.012459932600000001,0.0029785643,0.00258622415,0.0040426975,0.013649261800000001,0.014948220600000001,0.00302841475,0.0026448085,0.0028139640000000004,0.008759473600000001,0.0160577792,0.001557826525,0.0021435867500000003,0.0017855675000000002,0.0048802098,0.0176029424,0.0018569292000000003,0.00246254605,0.0008681269000000001,0.0021479628,0.023193885,0.0016076769750000002,0.0021776358,0.00039142760000000006,0.0006800684000000001,0.0310265472,0.00118394815,0.0014826350000000002,0.0002352675,0.0001724118,0.030740938600000003,0.0013958125500000002,0.0003875581,0.0001294485,3.11298e-05
m246,246,-0.06427792314108777,-0.012036226001110421,-0.0012043430083871593,-0.011095122948333577,0.007255278149819517,-0.030706823538735002,-0.029021072063365745,-0.0028721356032774337,0.0030964906,0.00037841797500000004,0.00325668965,0.0036892825,0.0027585876,0.005640256400000001,0.0020263672,0.00539476845,0.014943083800000001,0.0133906442,0.0064066738,0.0009277343750000001,0.0053401898500000005,0.0188974275,0.023510255,0.0071258322,0.001000976575,0.005002703900000001,0.0161728446,0.0294345134,0.0079477274,0.0008422851500000001,0.005757290500000001,0.012554450600000001,0.030411513200000004,0.0080155338,0.0012084961000000001,0.006626041500000001,0.009149749300000001,0.0276553202,0.0084388098,0.0030151367250000004,0.003930159450000001,0.0067713897999999995,0.0229499168,0.010497657600000002,0.0025390625,0.0023493831,0.0052683488,0.0183283246,0.0130167666,0.0028076172,0.0020083921000000004,0.004595422,0.013266124600000002,0.0139681104,0.002270507825,0.0019883632500000002,0.0038433879,0.0086972138,0.0154249198,0.00364990235,0.00218815095,0.0024091806,0.005124459800000001,0.0163783184,0.0016357422,0.00195731855,0.0008588806,0.0029525508000000002,0.0210096984,0.000476074225,0.0020774916,0.00036574340000000005,0.0011254654,0.0300094518,0.000708007825,0.00166740105,0.000392455,0.0003280612,0.0330237528,0.001513671875,0.0004556561500000001,8.835370000000001e-05,6.7049e-05
m247,247,-0.02932861237002913,-0.014893887923461819,-0.0011873244762999357,-0.026317688384839784,0.02925993196152893,-0.024108996002634702,-0.04782040191065196,-0.0038127569397829035,0.0009903838000000001,0.00012077295,0.0116002043,0.0208114161,0.024219058600000003,0.0034355224,0.000422705325,0.0117484177,0.0308097723,0.050705810600000005,0.0049005506,0.000875603875,0.007946442900000001,0.019667954300000002,0.045902228200000006,0.0051347908000000005,0.0039049919500000006,0.0032491788000000004,0.011445919300000001,0.029290837,0.0061642146000000005,0.0013184380000000001,0.0024945922,0.008730582700000001,0.018311562400000002,0.0081922414,0.004790660225,0.0021525997500000003,0.0045224788,0.0120376912,0.0133249774,0.01139291465,0.00276398015,0.0018040602,0.00753104,0.0182748418,0.00020128825,0.00229830955,0.0007571710000000001,0.0042097198,0.0178125256,0.000301932375,0.0009523714000000002,0.00048286350000000005,0.0026364626,0.0167851566,0.0003220612,0.0008817697500000002,0.0002938276,0.0017552472,0.016536533200000002,0.000301932375,0.0007225404500000001,0.00031745710000000003,0.001115887,0.015353004000000002,0.00034219002500000004,0.0009113123000000002,0.0002660886,0.0007375390000000001,0.0164687268,0.000261674725,0.0011736901,8.52716e-05,0.0008189558,0.0268348812,0.00021135265,0.00109157185,3.0800000000000006e-06,0.0005890734,0.029791649599999998,0.00023148147500000001,1.3018750000000001e-05,2.0500000000000003e-06,0.00013888720000000001
m248,248,-0.06570558013347706,-0.011660035450908301,-0.0012043458216363257,-0.004292382383280904,0.032728446757726834,-0.02344032940357362,-0.031094172461277454,-0.00316809871173352,0.0021615846,0.0007349149,0.00361370375,0.0040909838,0.0042169036,0.0047813758,0.001521402775,0.00510585245,0.0127958823,0.0167407,0.006667625600000001,0.0021402785,0.0042511216,0.0169690556,0.027561930600000003,0.0065916002000000005,0.0007349149,0.0040107755,0.017708761400000002,0.031809964,0.007257335400000001,0.0009412068000000002,0.0030749279,0.012839031800000001,0.0313118856,0.007501849200000001,0.0017921609000000002,0.00496064335,0.0092956357,0.026929754200000003,0.008428536200000001,0.0023207839,0.007123257500000001,0.006592627600000001,0.0225356498,0.010497657600000002,0.003687467775,0.00422107835,0.0058467576,0.0164270064,0.012628421200000002,0.00318463125,0.0024420165,0.004305704,0.011249865400000001,0.015215336600000002,0.00150850955,0.00211254205,0.0038341415,0.006225979,0.017015287200000003,0.000902527075,0.00186768945,0.003398537,0.002933394,0.017364592800000002,0.0031072718000000003,0.0024820742,0.0014732473000000001,0.0012499850000000001,0.020941892000000004,0.000489943275,0.00218364445,0.0003380044,0.00048371060000000003,0.028063614599999998,0.0004254770500000001,0.0016839248500000001,0.0002126654,0.00026580140000000005,0.0348832908,0.00150850955,0.0008667481,0.0002989644,5.7470600000000005e-05
m249,249,-0.03173116214396647,-0.005459273642594671,-0.0012043444097761917,-0.008326918048245034,0.0023897599789534105,-0.01026510794026831,-0.012362787243284754,-0.0037936377680144956,0.0009862744,0.000440485525,0.0017535251000000002,0.0006996384,0.0019611834,0.0029012904,0.001840250575,0.0035456056500000003,0.0039625627,0.0079572802,0.0046478178000000005,0.002329678925,0.0046652179,0.0077751294000000006,0.015548185400000001,0.0059402482000000005,0.000822239625,0.0056371174500000005,0.0111140791,0.022485363,0.006942960400000001,0.0012039937250000001,0.0057117249,0.0136280513,0.027320075200000002,0.008730582800000001,0.0020164448000000003,0.006480832400000001,0.014520835000000003,0.0285030112,0.010290129000000002,0.0027897415750000004,0.006270028850000001,0.0136280513,0.026539433200000004,0.0127578696,0.00271143305,0.00451400015,0.0113966056,0.0231295124,0.0140749568,0.002926781525,0.0029873017,0.0082847045,0.0176961482,0.0171056958,0.002388410325,0.0027940234,0.005588888,0.012947642000000002,0.020855593000000002,0.001399765075,0.0022106834,0.0038629079,0.008005172400000002,0.024344538600000003,0.001977290525,0.0011761937,0.0028519767000000002,0.0046000408,0.025096572600000002,0.000509005475,0.0008872777,0.0016520095,0.0024879970000000005,0.025423276,0.0007243539500000001,0.00091732095,0.00074587,0.0007111984,0.019902194400000003,0.0009201253,0.00044914674999999997,0.00028869070000000005,0.0001077574
m250,250,-0.051954056725289445,-0.009787667733432552,-0.0012043439707934843,-0.009296457529742352,-0.005926659977108788,-0.029276476778395732,-0.016070641038253675,-0.0029622740517511455,0.0018492644,0.00099736545,0.00508231855,0.0030245747,0.0037164306000000004,0.0046806936,0.00044222807500000005,0.0079329234,0.0109342895,0.015177021399999999,0.0055539574,0.00021640947500000003,0.0023548910500000002,0.0112661297,0.023079225600000003,0.005997780800000001,0.0001317275,0.0023348622,0.0141797485,0.025634271600000005,0.007099120600000001,0.0002258186,0.0030879466500000003,0.0139670831,0.025725266600000005,0.0098052108,0.00046104630000000005,0.004849984000000001,0.009962398300000001,0.0233378432,0.0123818526,0.0011761385,0.006046707250000001,0.007264527,0.020461919800000002,0.012244185000000001,0.002832141525,0.004119432,0.006186816800000001,0.0180864692,0.0112620202,0.003547233725,0.0017570301000000002,0.0060296293,0.014992636600000001,0.0134523712,0.0034531426499999998,0.0025656946,0.0045923399,0.0117910466,0.018874825400000003,0.004243507725000001,0.0026012458,0.0034509329,0.0084793046,0.022041177000000002,0.0017312758750000002,0.00125130185,0.0034118928,0.0051340382,0.0186138736,0.002860368825,0.00187219595,0.0033122380000000003,0.0026508304,0.0204179338,0.0012796387,0.0030684185,0.0017742665000000002,0.0013768992,0.0357257336,0.0014019571000000002,0.00107504805,0.0006431331000000001,0.0003567964
m251,251,-0.06723056492815292,-0.011290824064695455,-0.0012043477194042457,0.00520907529125214,-0.001873868419273387,-0.029901261568207667,-0.024860753448932977,-0.0031911488698318662,0.0021472014,0.000948482425,0.0021495954000000004,0.0010160681,0.0014487374000000002,0.0051841046,0.00138777955,0.00361220155,0.005614572200000001,0.0080291184,0.0063080464000000004,0.001297923325,0.0043838127,0.010969220000000002,0.016941847,0.0063758528,0.001537539925,0.005042260850000001,0.0128790992,0.024568671400000002,0.0068587162,0.00259584665,0.0056977047,0.0137020219,0.028859807799999998,0.0075388346,0.0017571885,0.004795405400000001,0.0122708967,0.0303253074,0.0086874332,0.001437699675,0.00477137075,0.009808292900000001,0.027875624,0.010551080800000001,0.0022064696500000004,0.00471629145,0.0085405194,0.0230145712,0.012562669600000001,0.0029652556,0.0037253645000000003,0.0078306074,0.0167191484,0.0137009944,0.00255591055,0.00306391205,0.005914564000000001,0.0111923948,0.016271472000000002,0.0012679712500000002,0.00317657425,0.0039553711,0.0064031800000000005,0.0212891428,0.001277955275,0.0012262658,0.0032639517,0.0030962272,0.0231671736,0.00042931310000000005,0.00111009855,0.0027122545000000005,0.0011206762,0.0290601628,0.000499201275,0.00147211985,0.0012246240000000001,0.00034003420000000003,0.030297115200000002,0.00283546325,0.0010570221,0.000297937,6.46544e-05
m252,252,-0.03908709264648444,-0.0027383682866839476,-0.001204348863003849,0.016280819449696903,0.047637849474798266,-0.004873701191508446,-0.006676731570315418,-0.003663513843528374,0.0011568176,0.00031237797500000003,0.00164286575,0.0008712090000000001,0.0013888722,0.0034170296000000005,0.001932838725,0.0031745714000000003,0.0043416619,0.007291579400000001,0.0050690392,0.001337368225,0.0041004046,0.0087901701,0.014736413600000001,0.0065998192,0.00079070675,0.0043392485,0.0127208844,0.022219561600000003,0.0080237528,0.0009957048,0.00383301955,0.014610216200000001,0.0267094504,0.0084655214,0.001347130025,0.00407536855,0.014299950700000001,0.028376097000000003,0.0097497328,0.0022940257750000003,0.0043983336,0.012448631500000001,0.027770261400000003,0.011794197400000001,0.002674736425,0.00458760615,0.0100826005,0.023632379800000002,0.0150304102,0.001561889875,0.0046977648,0.0068823457000000005,0.0183307192,0.018488534600000002,0.002040218675,0.00446843455,0.0044587820000000005,0.0125477424,0.021079559400000003,0.001464271775,0.00329774875,0.0033656612000000003,0.008287736,0.0205638202,0.0017376025000000002,0.0032476766499999997,0.002975261,0.005366315,0.020989151,0.002264740325,0.002268767,0.0023393195,0.0024688402000000004,0.026791731800000003,0.0018059351750000002,0.0013183985,0.0013674283,0.0007662744000000001,0.0227808828,0.00244045295,0.0005497917,0.0004458782,0.0001077574
m253,253,-0.03476118376799253,-0.009323203475021895,-0.0012043335724161738,-0.01884355311020005,-0.003703463618243091,-0.021145694988059103,-0.020786353547983104,-0.0035202868071355317,0.0013520178000000001,0.0018150554,0.00202892165,0.0009369606000000001,0.0011853306,0.0042574176,0.00142338555,0.0045455456,0.0053330731,0.00734905,0.0067169392,0.0019201375500000001,0.005106853850000001,0.009781581300000002,0.0161707834,0.0077669104,0.0016622086250000002,0.00487101425,0.0134883291,0.024729110000000002,0.00792718,0.0023022545,0.0057783208,0.015333484000000001,0.0309718514,0.0083031972,0.0019774551000000004,0.006967533250000001,0.014480767700000001,0.0325067946,0.00937988,0.002751241875,0.006228469,0.0121589135,0.0291543444,0.010980521,0.0025983951000000003,0.0043046987500000005,0.0097538424,0.023735348000000003,0.0123695242,0.0022258311,0.002796527,0.007543971400000001,0.017056788200000002,0.014804389000000001,0.001901031725,0.00208900815,0.004762883200000001,0.0098178902,0.0184330566,0.0013469621750000001,0.0017159710000000002,0.0029012904,0.0048706314,0.021295307,0.0007833397000000001,0.00106753725,0.0017270075,0.0017887716000000002,0.024011671000000002,0.000343905225,0.0010254767,0.0011013397,0.0005028676,0.027864305000000002,0.000792892625,0.0010304839,0.0005311498,0.0001269142,0.0245376838,0.0011559037,0.00044363885,0.00016540640000000002,3.35246e-05
m254,254,-0.06100135320371275,-0.010989994916021421,-0.0012043453046532882,-0.005963686159895183,-0.015459494983007499,-0.03684108830473597,-0.014991389037820942,-0.002870412876376258,0.0029629326000000004,0.00171633345,0.0024224884,0.0014681105,0.0018390584000000003,0.006836114000000001,0.00118823085,0.005452852100000001,0.0069593984000000005,0.0090707726,0.0069820004000000005,0.0013674085250000001,0.005046266600000001,0.01167605,0.0185749692,0.0074813017999999995,0.000952470775,0.0048594977,0.0155307389,0.027166820400000003,0.007479247200000001,0.0013768389250000002,0.005195982200000001,0.0172793211,0.031819542400000005,0.008124435000000001,0.001895511125,0.005732254450000001,0.013891057800000002,0.032193101200000004,0.0089976986,0.0032157676250000006,0.0054618651,0.010251089,0.0268483376,0.0095976822,0.0033289324750000004,0.003985238750000001,0.0074997945,0.0201913292,0.009363442,0.0038004526499999997,0.0028911633,0.0050032876,0.0144682176,0.010797649400000001,0.00145228215,0.0023734177,0.0037642804,0.0086373486,0.014399605400000001,0.0018860807250000002,0.00202842095,0.0027728692,0.0051484058,0.018100189,0.00014145605,0.00123928455,0.0020023424000000004,0.0025742028,0.0195179584,0.00037721615000000004,0.0012803437000000002,0.0013160598000000001,0.001012919,0.029838908600000005,0.0010184836,0.0014495874000000001,0.0004438235,0.0003639804,0.039520835000000004,0.0012825349,0.0005813371500000001,0.0001417769,9.0995e-05
m255,255,-0.03427158635683482,-0.007722656858363541,-0.001204340462708461,-0.014421083312357847,0.03814342755081923,-0.024283480420970418,-0.009786679518612177,-0.002928876398742542,0.0029629326000000004,0.0013636363750000001,0.00183614405,0.0015102326,0.002231774,0.0074360976,0.0016868686750000001,0.00471879505,0.0097466508,0.0104141474,0.007773074800000001,0.002,0.005386256200000001,0.0182912797,0.0211324098,0.0084511384,0.0009090909,0.00550843215,0.0215110545,0.029571006,0.008523054200000001,0.0007272727250000001,0.00467322945,0.017994370000000003,0.0333664588,0.0084388098,0.0015858585750000002,0.0044934706,0.010984630600000002,0.0316662876,0.008849757599999999,0.0027979798,0.004184025,0.006826867800000001,0.025619904,0.0089771514,0.0024747474750000005,0.0034299391,0.0049806855,0.017988290400000002,0.011601052,0.00225252525,0.00293122095,0.0035639434999999997,0.0120496642,0.0128606066,0.0016969697,0.0025977407500000003,0.0022745952,0.0074783588,0.0132900468,0.0017575757500000002,0.002796527,0.0013181146,0.0043557908,0.016333114200000002,0.001080808075,0.0031350144000000003,0.0006205309000000001,0.0024305264000000003,0.020793950800000002,0.0015858585750000002,0.00266483735,0.0002352675,0.0012020928000000001,0.028320457,0.0016060606000000003,0.0013018747000000002,0.00010068220000000001,0.0003951102,0.0353887564,0.001474747475,0.0003424932,4.1094800000000005e-05,9.8179e-05
m256,256,-0.06864054101678894,-0.011824073068641444,-0.0012043470090305523,0.0008262456988232454,0.005682060631615655,0.01217429940366338,-0.040404143720964576,-0.003969619127442061,0.0009718912,0.0006770211,0.00340740665,0.0023691132,0.0053854720000000005,0.0026506124000000002,0.0015730784500000003,0.007260955800000001,0.012014054400000002,0.0237161912,0.0041074218,0.00213062525,0.0060647332,0.0160177118,0.0370804948,0.0052560204,0.00654121865,0.007757170350000001,0.0164235226,0.0399181044,0.006807347800000001,0.007387495025,0.0064648093500000005,0.014412961299999999,0.033416745399999996,0.0100189036,0.0018219832750000003,0.00512337765,0.0122390482,0.022255480600000002,0.012338703,0.00131421745,0.004979670750000001,0.008157310800000001,0.012703392,0.013183200400000001,0.00199123855,0.0036031886,0.0068114572,0.0075382240000000005,0.012385962,0.000238948625,0.00288114885,0.0048594559,0.0052513740000000005,0.014689323600000002,0.000159299075,0.0011141043,0.0024338374,0.0045162294,0.0193371414,0.000238948625,0.0006304078000000001,0.0014383168,0.0033596342000000003,0.023604832800000003,0.000318598175,0.00033848740000000003,0.0013047588,0.0025622298000000003,0.0243938522,0.000248904825,0.00022232015,0.0009533985,0.0015708624000000003,0.0262410618,0.000159299075,0.000116668,0.00048697300000000003,0.0006297818000000001,0.0240137256,0.00019912385000000002,3.55512e-05,7.80801e-05,9.57842e-05
m257,257,-0.03709369629694496,-0.012498912064938734,-0.001204271076520341,-0.02461342358271594,0.03207631914451741,0.005195438555444554,-0.041427783423915836,-0.0038100257847278962,0.0012595546000000002,0.000240054875,0.0017304918999999999,0.0019581655,0.0024856024,0.0035464782,0.0007373113750000001,0.00351656385,0.0080987507,0.0140491612,0.0047300074,0.00171467765,0.0045225124,0.0145331635,0.0267669208,0.006490918,0.0021090535000000002,0.0054213067,0.0176717761,0.0334454808,0.007323087000000001,0.001611796975,0.005511436450000001,0.015745459,0.0336418386,0.0083504562,0.001114540475,0.0050242349000000006,0.0126993096,0.0295734008,0.010195611,0.0024005487,0.00559705975,0.0099284951,0.023244453400000004,0.0120161092,0.00308641975,0.0051864685,0.0073652092,0.016271357,0.014440700200000002,0.0028978052250000002,0.0034564773500000002,0.004516314600000001,0.010677554200000001,0.016374209,0.0020747599500000003,0.0028641243500000003,0.0030358757,0.0060415944,0.0181905976,0.0012174211250000001,0.00298329595,0.0024564395,0.0027130902,0.0214843428,0.0006515775,0.00234788095,0.0011814745,0.0008692424000000001,0.025715049000000004,0.0018861454,0.00110258775,0.00038423600000000004,0.00018917400000000002,0.029446453600000002,0.0023148148250000003,0.0005302636000000001,0.00027738970000000003,2.63406e-05,0.0204364264,0.0009430727,0.00020529565,0.00014794120000000003,4.780000000000001e-06
m258,258,-0.07021751989363383,-0.012229444824225074,-0.0012043465568106618,-0.001380793309886657,-0.013700995690488441,-0.03781274524565666,-0.024144507590884958,-0.0026193109260887987,0.0031375852000000005,0.0005568581500000001,0.0029797909000000003,0.0013550999,0.0021383844,0.0082312814,0.00133841345,0.0041199327,0.0069532342,0.010227368,0.008085395,0.0008792497,0.0044423970500000005,0.0113801677,0.019595071800000002,0.008060738000000001,0.000957405225,0.004713787850000001,0.0145280266,0.0257013206,0.0072593902,0.000576397025,0.0046792381,0.0149533574,0.029465643400000005,0.0083586752,0.0010453302,0.00423009135,0.0125595874,0.028574849400000005,0.0094928906,0.00150449395,0.0047358196,0.0105151229,0.02518648,0.0110606558,0.0026084408000000003,0.0036427455499999997,0.0082230624,0.020892949,0.010805868400000002,0.0032239156,0.00240946965,0.006057368300000001,0.015727781,0.011592833,0.002403282525,0.0028571142500000003,0.0040098216,0.010493169400000002,0.0140297526,0.002325127,0.00365977005,0.0033255938000000002,0.0063313418,0.0170666558,0.00228604925,0.0026828633000000003,0.0026115723,0.0036398031999999997,0.0176358182,0.0013481828750000003,0.0011922168000000001,0.0020722035,0.0015828354,0.0257006658,0.0004982415,0.0025361520500000005,0.001024287,0.0004214508,0.039481795,0.00344861275,0.0011186108,0.000431495,2.1551400000000002e-05
